url,date,articles,cleaned_articles
https://www.ad.nl/renswoude/persoon-op-elektrische-fiets-gewond-na-botsing-met-auto-op-kastanjelaan-in-renswoude~a36dc5a0/,21/10/2024,"Een elektrische fietser is gewond geraakt na een botsing met een auto in Renswoude. Â© Persbureau Heitink
Persoon op elektrische fiets gewond na botsing met auto op Kastanjelaan in Renswoude
Een persoon op een elektrische fiets is maandagochtend gewond geraakt na een botsing met een auto op de Kastanjelaan in Renswoude. Dat gebeurde nadat de automobilist de fietser over het hoofd zag.
112Redactie 21-10-24, 06:55 Laatste update: 21-10-24, 07:49
Het ongeluk gebeurde kort voor 07.00 uur, toen de automobilist vanuit de Dorpstraat de Kastanjelaan insloeg. Daarbij zag de bestuurder de fietser over het hoofd. De fietser ramde de auto aan de zijkant, waarbij grote schade ontstond aan de elektrische fiets en de auto. 
Een ambulance kwam ter plaatse en behandelde de fietser ter plaatse aan zijn verwondingen. Daarna is hij naar het ziekenhuis overgebracht. 
De politie doet verder onderzoek naar het incident. ",Een elektrische fietser is gewond geraakt na een botsing met een auto in Renswoude     Persbureau Heitink Persoon op elektrische fiets gewond na botsing met auto op Kastanjelaan in Renswoude Een persoon op een elektrische fiets is maandagochtend gewond geraakt na een botsing met een auto op de Kastanjelaan in Renswoude  Dat gebeurde nadat de automobilist de fietser over het hoofd zag  112Redactie 21 10 24   Laatste update  21 10 24   Het ongeluk gebeurde kort voor 07 00 uur  toen de automobilist vanuit de Dorpstraat de Kastanjelaan insloeg  Daarbij zag de bestuurder de fietser over het hoofd  De fietser ramde de auto aan de zijkant  waarbij grote schade ontstond aan de elektrische fiets en de auto   Een ambulance kwam ter plaatse en behandelde de fietser ter plaatse aan zijn verwondingen  Daarna is hij naar het ziekenhuis overgebracht   De politie doet verder onderzoek naar het incident  
https://www.ad.nl/tilburg/meisjes-13-en-15-bebloed-achtergelaten-na-ongeval-met-fatbike-op-donkere-weg-ik-hoop-dat-je-je-meldt~a0c227e6/,21/10/2024,"Tweetal (13 en 15 jaar) ligt op donkere weg bij de Nieuwe Warande in Berkel-Enschot. Â© BD
Meisjes (13 en 15) bebloed achtergelaÂ­ten na ongeval met fatbike op donkere weg: âIk hoop dat je je meldtâ
BERKEL-ENSCHOT - Twee kinderen van 13 en 15 jaar zijn zondagavond gewond geraakt bij een ongeval bij de Nieuwe Warande in Berkel-Enschot. Het tweetal reed op een fatbike en botste met een loslopende hond, waarna ze hard op de weg terechtkwamen. ,,Wie heeft twee kinderen bebloed op een donkere weg achtergelaten?â, vraagt moeder Patty Manders in een oproep.
Erik Luiten 21-10-24, 11:42 Laatste update: 21-10-24, 22:18
3 REACTIES
De twee meiden reden rond 19.40 uur vanuit de Schepersvenweg de Rauwbrakenweg op, in het buitengebied van Berkel-Enschot. Een vrouw die aan de overkant van de straat een aangelijnde hond uitliet, leek iets te roepen toen ze de bocht uit reden. Op dat moment kwam er een hond uit het hoge gras de straat op gerend. Een aanrijding kon niet worden voorkomen, waarop het tweetal met de elektrische fiets viel en op de weg belandde.
De 15-jarige bestuurster kwam op haar gezicht terecht en bloedde hevig aan haar wenkbrauw en kin. De 13-jarige viel op haar knie en kon niet meer opstaan. ,,Op dat moment ontstond er een woordenwisselingâ, zo kreeg de moeder van de jongste te horen. ,,Mijn 13-jarige dochter kreeg een opmerking over haar hoofddoek, terwijl ze daar op de grond lag. Ze zal vast iets hebben teruggeroepen. Maar in plaats van te helpen, liep de vrouw zonder pardon weg.â
Aangeslagen
Een fietser die de kinderen zag liggen, stopte wel om te helpen tot de ouders en een ambulance kwamen. Het oudste slachtoffer kreeg meerdere hechtingen in haar gezicht. De knie van de jongste werd in verband gewikkeld. ,,Ze zitten nu thuis en zijn nog zeer aangeslagen. Ik ook, want ik snap niet hoe je kinderen zo kan achterlatenâ, zegt Manders verbaasd.
De moeder nam contact met de politie op om de vrouw in kwestie te vinden en plaatste een oproep op LinkedIn. Inmiddels heeft ze een afspraak gemaakt met een wijkagent, die langskomt om een aangifte op te nemen. ,,Het is voor mij een principekwestie. Ik snap dat fatbikes krengen kunnen zijn, maar daar gaat het me hier niet omâ, zegt ze. ,,Wie laat nou twee gewonde kinderen achter op een donkere weg? Ik hoop dat die vrouw zich meldt om dit goed af te handelen.â
Lees meer
Help, ik snap de fatbike-discussie niet! Die is toch makkelijk op te lossen?
Steeds meer jonge kinderen op opgevoerde fatbikes met gashendels: âWanen zich onaantastbaarâ
Met deze speciale apparatuur gaat Tilburg de strijd met opgevoerde fatbikes aan: en dat heeft meteen succes",Tweetal  13 en 15 jaar  ligt op donkere weg bij de Nieuwe Warande in Berkel Enschot     BD Meisjes  13 en 15  bebloed achtergela  ten na ongeval met fatbike op donkere weg     Ik hoop dat je je meldt    BERKEL ENSCHOT   Twee kinderen van 13 en 15 jaar zijn zondagavond gewond geraakt bij een ongeval bij de Nieuwe Warande in Berkel Enschot  Het tweetal reed op een fatbike en botste met een loslopende hond  waarna ze hard op de weg terechtkwamen    Wie heeft twee kinderen bebloed op een donkere weg achtergelaten      vraagt moeder Patty Manders in een oproep  Erik Luiten 21 10 24   Laatste update  21 10 24   3 REACTIES De twee meiden reden rond 19 40 uur vanuit de Schepersvenweg de Rauwbrakenweg op  in het buitengebied van Berkel Enschot  Een vrouw die aan de overkant van de straat een aangelijnde hond uitliet  leek iets te roepen toen ze de bocht uit reden  Op dat moment kwam er een hond uit het hoge gras de straat op gerend  Een aanrijding kon niet worden voorkomen  waarop het tweetal met de elektrische fiets viel en op de weg belandde  De 15 jarige bestuurster kwam op haar gezicht terecht en bloedde hevig aan haar wenkbrauw en kin  De 13 jarige viel op haar knie en kon niet meer opstaan    Op dat moment ontstond er een woordenwisseling     zo kreeg de moeder van de jongste te horen    Mijn 13 jarige dochter kreeg een opmerking over haar hoofddoek  terwijl ze daar op de grond lag  Ze zal vast iets hebben teruggeroepen  Maar in plaats van te helpen  liep de vrouw zonder pardon weg     Aangeslagen Een fietser die de kinderen zag liggen  stopte wel om te helpen tot de ouders en een ambulance kwamen  Het oudste slachtoffer kreeg meerdere hechtingen in haar gezicht  De knie van de jongste werd in verband gewikkeld    Ze zitten nu thuis en zijn nog zeer aangeslagen  Ik ook  want ik snap niet hoe je kinderen zo kan achterlaten     zegt Manders verbaasd  De moeder nam contact met de politie op om de vrouw in kwestie te vinden en plaatste een oproep op LinkedIn  Inmiddels heeft ze een afspraak gemaakt met een wijkagent  die langskomt om een aangifte op te nemen    Het is voor mij een principekwestie  Ik snap dat fatbikes krengen kunnen zijn  maar daar gaat het me hier niet om     zegt ze    Wie laat nou twee gewonde kinderen achter op een donkere weg  Ik hoop dat die vrouw zich meldt om dit goed af te handelen     Lees meer Help  ik snap de fatbike discussie niet  Die is toch makkelijk op te lossen  Steeds meer jonge kinderen op opgevoerde fatbikes met gashendels     Wanen zich onaantastbaar    Met deze speciale apparatuur gaat Tilburg de strijd met opgevoerde fatbikes aan  en dat heeft meteen succes
https://www.gelderlander.nl/brabant/vrouw-raakt-zwaargewond-na-ongeval-met-fatbike-omstanders-trekken-haar-uit-sloot~a7bf29a9/,19/10/2024,"Een vrouw raakte zwaargewond na een ongeval met haar fatbike. Â© Toby de Kort
Vrouw raakt zwaargewond na ongeval met fatbike, omstanders trekken haar uit sloot
Na een ongeluk met haar fatbike is een vrouw woensdagmiddag in een sloot in Oisterwijk terechtgekomen. Omstanders hebben haar uit de sloot aan de Heukelomseweg getrokken. Meerdere hulpdiensten kwamen ter plaatse.
Kaylee Noteboom 16-10-24, 17:25
3 REACTIES
De vrouw raakte zwaargewond en aan de sporen is te zien dat ze met haar fatbike de sloot in is gereden. De politie heeft het fietspad naast de sloot afgezet en doet onderzoek naar de oorzaak van het ongeval.
Een vrouw raakte zwaargewond na een ongeval met haar fatbike Â© Toby de Kort",Een vrouw raakte zwaargewond na een ongeval met haar fatbike     Toby de Kort Vrouw raakt zwaargewond na ongeval met fatbike  omstanders trekken haar uit sloot Na een ongeluk met haar fatbike is een vrouw woensdagmiddag in een sloot in Oisterwijk terechtgekomen  Omstanders hebben haar uit de sloot aan de Heukelomseweg getrokken  Meerdere hulpdiensten kwamen ter plaatse  Kaylee Noteboom 16 10 24   3 REACTIES De vrouw raakte zwaargewond en aan de sporen is te zien dat ze met haar fatbike de sloot in is gereden  De politie heeft het fietspad naast de sloot afgezet en doet onderzoek naar de oorzaak van het ongeval  Een vrouw raakte zwaargewond na een ongeval met haar fatbike    Toby de Kort
https://www.ad.nl/harderwijk/vrouw-op-e-bike-raakt-gewond-bij-aanrijding-in-harderwijk-en-moet-naar-het-ziekenhuis~ab298b9f/,18/10/2024,"Ambulancepersoneel buigt zich over de onfortuinlijke fietsster. Â© Damian Ruitenga
Vrouw op e-bike raakt gewond bij aanrijding in Harderwijk en moet naar het ziekenhuis
Bij een aanrijding in Harderwijk is vanmiddag een vrouw gewond geraakt. Zij zat op een e-bike toen zij door een automobilist werd geraakt.
Remco Regterschot 18-10-24, 15:00 Laatste update: 18-10-24, 15:44
0 REACTIES
Het ongeluk gebeurde rond drie uur op de Vondellaan. De vrouw kwam na de aanrijding hard ten val en raakte dusdanig gewond dat zij met de ambulance naar het ziekenhuis moest worden gebracht.
De automobilist reed na de aanrijding een bladrek omver en kwam in de berm terecht. De politie onderzoekt de exacte toedracht van de aanrijding en nam verklaringen van getuigen op. De man achter het stuur van de auto mocht daarna zijn weg vervolgen.",Ambulancepersoneel buigt zich over de onfortuinlijke fietsster     Damian Ruitenga Vrouw op e bike raakt gewond bij aanrijding in Harderwijk en moet naar het ziekenhuis Bij een aanrijding in Harderwijk is vanmiddag een vrouw gewond geraakt  Zij zat op een e bike toen zij door een automobilist werd geraakt  Remco Regterschot 18 10 24   Laatste update  18 10 24   0 REACTIES Het ongeluk gebeurde rond drie uur op de Vondellaan  De vrouw kwam na de aanrijding hard ten val en raakte dusdanig gewond dat zij met de ambulance naar het ziekenhuis moest worden gebracht  De automobilist reed na de aanrijding een bladrek omver en kwam in de berm terecht  De politie onderzoekt de exacte toedracht van de aanrijding en nam verklaringen van getuigen op  De man achter het stuur van de auto mocht daarna zijn weg vervolgen 
https://www.ad.nl/harderwijk/vrouw-op-e-bike-raakt-gewond-bij-aanrijding-in-harderwijk-en-moet-naar-het-ziekenhuis~ab298b9f/?referrer=https%3A%2F%2Fwww.google.com%2F,18/10/2024,"Ambulancepersoneel buigt zich over de onfortuinlijke fietsster. Â© Damian Ruitenga
Vrouw op e-bike raakt gewond bij aanrijding in Harderwijk en moet naar het ziekenhuis
Bij een aanrijding in Harderwijk is vanmiddag een vrouw gewond geraakt. Zij zat op een e-bike toen zij door een automobilist werd geraakt.
Remco Regterschot 18-10-24, 15:00 Laatste update: 18-10-24, 15:44
0 REACTIES
Het ongeluk gebeurde rond drie uur op de Vondellaan. De vrouw kwam na de aanrijding hard ten val en raakte dusdanig gewond dat zij met de ambulance naar het ziekenhuis moest worden gebracht.
De automobilist reed na de aanrijding een bladrek omver en kwam in de berm terecht. De politie onderzoekt de exacte toedracht van de aanrijding en nam verklaringen van getuigen op. De man achter het stuur van de auto mocht daarna zijn weg vervolgen.",Ambulancepersoneel buigt zich over de onfortuinlijke fietsster     Damian Ruitenga Vrouw op e bike raakt gewond bij aanrijding in Harderwijk en moet naar het ziekenhuis Bij een aanrijding in Harderwijk is vanmiddag een vrouw gewond geraakt  Zij zat op een e bike toen zij door een automobilist werd geraakt  Remco Regterschot 18 10 24   Laatste update  18 10 24   0 REACTIES Het ongeluk gebeurde rond drie uur op de Vondellaan  De vrouw kwam na de aanrijding hard ten val en raakte dusdanig gewond dat zij met de ambulance naar het ziekenhuis moest worden gebracht  De automobilist reed na de aanrijding een bladrek omver en kwam in de berm terecht  De politie onderzoekt de exacte toedracht van de aanrijding en nam verklaringen van getuigen op  De man achter het stuur van de auto mocht daarna zijn weg vervolgen 
https://www.ad.nl/112-nieuws-vlaardingen/jongen-op-fatbike-botst-op-kinderwagen-bij-uitwijkmanoeuvre-baby-valt-er-uit~a369e2ac/,18/10/2024,"De oorzaak van het ongeval is nog niet bekend. Â© District8
Jongen op fatbike botst op kinderwagen bij uitwijkmanoeuvre: baby valt er uit
Een jongen op een fatbike is vrijdagmiddag op het Hargapad in Vlaardingen tegen een moeder met een kinderwagen gebotst. Dat gebeurde waarschijnlijk toen hij moest uitwijken voor tegenliggende wielrenners, meldt de politie. De kinderwagen kiepte en de baby viel er uit.
112Redactie 18-10-24, 16:43 Laatste update: 18-10-24, 17:55
De baby lijkt bij de botsing ongedeerd te zijn gebleven, maar is voor alle zekerheid naar het ziekenhuis gebracht.
De fatbike van de jongen was niet opgevoerd, meldt de politie. De politie wil wel nog met de wielrenners spreken en is naar hen op zoek.",De oorzaak van het ongeval is nog niet bekend     District8 Jongen op fatbike botst op kinderwagen bij uitwijkmanoeuvre  baby valt er uit Een jongen op een fatbike is vrijdagmiddag op het Hargapad in Vlaardingen tegen een moeder met een kinderwagen gebotst  Dat gebeurde waarschijnlijk toen hij moest uitwijken voor tegenliggende wielrenners  meldt de politie  De kinderwagen kiepte en de baby viel er uit  112Redactie 18 10 24   Laatste update  18 10 24   De baby lijkt bij de botsing ongedeerd te zijn gebleven  maar is voor alle zekerheid naar het ziekenhuis gebracht  De fatbike van de jongen was niet opgevoerd  meldt de politie  De politie wil wel nog met de wielrenners spreken en is naar hen op zoek 
https://www.destentor.nl/112-nieuws-zwolle/fatbiker-raakt-gewond-bij-botsing-met-auto-op-rotonde-in-zwolle~a331b50a/,17/10/2024,"Een fatbiker raakte gewond bij een botsing met een auto op de Ravensburgweg in Zwolle. Â© John van Lingen / PNN
Fatbiker raakt gewond bij botsing met auto op rotonde in Zwolle
De bestuurder van een fatbike is donderdagochtend gewond geraakt bij een botsing met een auto in Zwolle. De fietser is per ambulance naar het ziekenhuis gebracht.
Thomas van der Kolk 17-10-24, 06:53 Laatste update: 17-10-24, 08:30
2 REACTIES
Het ongeval gebeurde rond kwart voor zeven op de rotonde van de Ravensburgstraat met de Nieuwleusenerdijk op bedrijventerrein Hessenpoort. De bestuurder wilde afslaan bij de rotonde en zag daarbij de fatbiker over het hoofd.
De politie heeft de fatbike meegenomen met een busje en gaat controleren of het voertuig aan de wettelijk gestelde eisen voldoet.
00:39
Grote brand legt gebouwen op camping in Paasloo in de as
Grote zwarte rookwolken rijzen op vanaf de PaasloÃ«rweg in Paasloo. Daar woedt dinsdagmiddag een zeer grote brand in twee gebouwen van vakantiepark de Eikenhof. De recreatieruimte en een toiletgebouw moeten volgens de brandweer als verloren worden beschouwd. Voor zover bekend zijn er geen slachtoffers gevallen.
Gekozen
Grote brand legt gebouwen op camping in Paasloo in de as
00:39
Legervoertuig gekanteld op A1, militair gewond
00:32
Auto verliest motorblok bij crash Havelte; bestuurder gewond
00:41
Gewonde bij botsing op A1 bij Voorst
00:29
Auto slaat over de kop middenin woonwijk in Doesburg
00:30
Week later explosie bij ander sushi restaurant in Culemborg
00:53
Tweede keer brandstichting op Ã©Ã©n dag bij skatebaan Arnhem
00:34
Bestuurder aangehouden na eenzijdig ongeluk met scooter
00:45
Dashcam filmt hoe dronken bestuurder door Deventer slingert
00:56
Tankschip ramt krib op Waal nadat schipper overlijdt
00:53
Persoon zwaargewond na woningbrand, hond gered in Oosterbeek
00:53
Brand in snackbar Salland richt ravage aan in Deventer
00:49
Bestuurder spoorloos verdwenen na klap tegen boom bij Ede
00:40
Brandweer probeert woning te redden bij brand in Vasse
00:49
Verkeerschaos rond Arnhem door verschillende ongelukken
00:52
Twee scooterrijders gewond na frontale botsing in Oldenzaal
00:41
Tientallen boetes tijdens grote verkeerscontrole in Malden
00:42
Bewoner filmt hoe bestelbus in vlammen opgaat in Zwolle
00:15
800 liter olie belandt in water en riool in Hasselt
00:42
Brand in rieten dak van woning in Wageningen
00:50
Vlammen slaan uit het dak bij brand in woonboerderij Espel
00:46
Melding steekincident Velp: verdachte verstopt zich
00:55
Dode bij frontale botsing tussen twee auto's in Balkbrug
00:37
Matrassen vliegen uit het raam bij woningbrand in Nijmegen
00:57",Een fatbiker raakte gewond bij een botsing met een auto op de Ravensburgweg in Zwolle     John van Lingen   PNN Fatbiker raakt gewond bij botsing met auto op rotonde in Zwolle De bestuurder van een fatbike is donderdagochtend gewond geraakt bij een botsing met een auto in Zwolle  De fietser is per ambulance naar het ziekenhuis gebracht  Thomas van der Kolk 17 10 24   Laatste update  17 10 24   2 REACTIES Het ongeval gebeurde rond kwart voor zeven op de rotonde van de Ravensburgstraat met de Nieuwleusenerdijk op bedrijventerrein Hessenpoort  De bestuurder wilde afslaan bij de rotonde en zag daarbij de fatbiker over het hoofd  De politie heeft de fatbike meegenomen met een busje en gaat controleren of het voertuig aan de wettelijk gestelde eisen voldoet   Grote brand legt gebouwen op camping in Paasloo in de as Grote zwarte rookwolken rijzen op vanaf de Paaslo  rweg in Paasloo  Daar woedt dinsdagmiddag een zeer grote brand in twee gebouwen van vakantiepark de Eikenhof  De recreatieruimte en een toiletgebouw moeten volgens de brandweer als verloren worden beschouwd  Voor zover bekend zijn er geen slachtoffers gevallen  Gekozen Grote brand legt gebouwen op camping in Paasloo in de as  Legervoertuig gekanteld op A1  militair gewond  Auto verliest motorblok bij crash Havelte  bestuurder gewond  Gewonde bij botsing op A1 bij Voorst  Auto slaat over de kop middenin woonwijk in Doesburg  Week later explosie bij ander sushi restaurant in Culemborg  Tweede keer brandstichting op     n dag bij skatebaan Arnhem  Bestuurder aangehouden na eenzijdig ongeluk met scooter  Dashcam filmt hoe dronken bestuurder door Deventer slingert  Tankschip ramt krib op Waal nadat schipper overlijdt  Persoon zwaargewond na woningbrand  hond gered in Oosterbeek  Brand in snackbar Salland richt ravage aan in Deventer  Bestuurder spoorloos verdwenen na klap tegen boom bij Ede  Brandweer probeert woning te redden bij brand in Vasse  Verkeerschaos rond Arnhem door verschillende ongelukken  Twee scooterrijders gewond na frontale botsing in Oldenzaal  Tientallen boetes tijdens grote verkeerscontrole in Malden  Bewoner filmt hoe bestelbus in vlammen opgaat in Zwolle  800 liter olie belandt in water en riool in Hasselt  Brand in rieten dak van woning in Wageningen  Vlammen slaan uit het dak bij brand in woonboerderij Espel  Melding steekincident Velp  verdachte verstopt zich  Dode bij frontale botsing tussen twee auto s in Balkbrug  Matrassen vliegen uit het raam bij woningbrand in Nijmegen 
https://www.ad.nl/zwolle/fatbiker-raakt-gewond-bij-botsing-met-auto-op-rotonde-in-zwolle~a331b50a/,17/10/2024,"Een fatbiker raakte gewond bij een botsing met een auto op de Ravensburgweg in Zwolle. Â© John van Lingen / PNN
Fatbiker raakt gewond bij botsing met auto op rotonde in Zwolle
De bestuurder van een fatbike is donderdagochtend gewond geraakt bij een botsing met een auto in Zwolle. De fietser is per ambulance naar het ziekenhuis gebracht.
Thomas van der Kolk 17-10-24, 06:53 Laatste update: 17-10-24, 08:30
3 REACTIES
Het ongeval gebeurde rond kwart voor zeven op de rotonde van de Ravensburgstraat met de Nieuwleusenerdijk op bedrijventerrein Hessenpoort. De bestuurder wilde afslaan bij de rotonde en zag daarbij de fatbiker over het hoofd.
De politie heeft de fatbike meegenomen met een busje en gaat controleren of het voertuig aan de wettelijk gestelde eisen voldoet.
00:39
Grote brand legt gebouwen op camping in Paasloo in de as
Grote zwarte rookwolken rijzen op vanaf de PaasloÃ«rweg in Paasloo. Daar woedt dinsdagmiddag een zeer grote brand in twee gebouwen van vakantiepark de Eikenhof. De recreatieruimte en een toiletgebouw moeten volgens de brandweer als verloren worden beschouwd. Voor zover bekend zijn er geen slachtoffers gevallen.
Gekozen
Grote brand legt gebouwen op camping in Paasloo in de as
00:39
Legervoertuig gekanteld op A1, militair gewond
00:32
Auto verliest motorblok bij crash Havelte; bestuurder gewond
00:41
Gewonde bij botsing op A1 bij Voorst
00:29
Auto slaat over de kop middenin woonwijk in Doesburg
00:30
Week later explosie bij ander sushi restaurant in Culemborg
00:53
Tweede keer brandstichting op Ã©Ã©n dag bij skatebaan Arnhem
00:34
Bestuurder aangehouden na eenzijdig ongeluk met scooter
00:45
Dashcam filmt hoe dronken bestuurder door Deventer slingert
00:56
Tankschip ramt krib op Waal nadat schipper overlijdt
00:53
Persoon zwaargewond na woningbrand, hond gered in Oosterbeek
00:53
Brand in snackbar Salland richt ravage aan in Deventer
00:49
Bestuurder spoorloos verdwenen na klap tegen boom bij Ede
00:40
Brandweer probeert woning te redden bij brand in Vasse
00:49
Verkeerschaos rond Arnhem door verschillende ongelukken
00:52
Twee scooterrijders gewond na frontale botsing in Oldenzaal
00:41
Tientallen boetes tijdens grote verkeerscontrole in Malden
00:42
Bewoner filmt hoe bestelbus in vlammen opgaat in Zwolle
00:15
800 liter olie belandt in water en riool in Hasselt
00:42
Brand in rieten dak van woning in Wageningen
00:50
Vlammen slaan uit het dak bij brand in woonboerderij Espel
00:46
Melding steekincident Velp: verdachte verstopt zich
00:55
Dode bij frontale botsing tussen twee auto's in Balkbrug
00:37
Matrassen vliegen uit het raam bij woningbrand in Nijmegen
00:57",Een fatbiker raakte gewond bij een botsing met een auto op de Ravensburgweg in Zwolle     John van Lingen   PNN Fatbiker raakt gewond bij botsing met auto op rotonde in Zwolle De bestuurder van een fatbike is donderdagochtend gewond geraakt bij een botsing met een auto in Zwolle  De fietser is per ambulance naar het ziekenhuis gebracht  Thomas van der Kolk 17 10 24   Laatste update  17 10 24   3 REACTIES Het ongeval gebeurde rond kwart voor zeven op de rotonde van de Ravensburgstraat met de Nieuwleusenerdijk op bedrijventerrein Hessenpoort  De bestuurder wilde afslaan bij de rotonde en zag daarbij de fatbiker over het hoofd  De politie heeft de fatbike meegenomen met een busje en gaat controleren of het voertuig aan de wettelijk gestelde eisen voldoet   Grote brand legt gebouwen op camping in Paasloo in de as Grote zwarte rookwolken rijzen op vanaf de Paaslo  rweg in Paasloo  Daar woedt dinsdagmiddag een zeer grote brand in twee gebouwen van vakantiepark de Eikenhof  De recreatieruimte en een toiletgebouw moeten volgens de brandweer als verloren worden beschouwd  Voor zover bekend zijn er geen slachtoffers gevallen  Gekozen Grote brand legt gebouwen op camping in Paasloo in de as  Legervoertuig gekanteld op A1  militair gewond  Auto verliest motorblok bij crash Havelte  bestuurder gewond  Gewonde bij botsing op A1 bij Voorst  Auto slaat over de kop middenin woonwijk in Doesburg  Week later explosie bij ander sushi restaurant in Culemborg  Tweede keer brandstichting op     n dag bij skatebaan Arnhem  Bestuurder aangehouden na eenzijdig ongeluk met scooter  Dashcam filmt hoe dronken bestuurder door Deventer slingert  Tankschip ramt krib op Waal nadat schipper overlijdt  Persoon zwaargewond na woningbrand  hond gered in Oosterbeek  Brand in snackbar Salland richt ravage aan in Deventer  Bestuurder spoorloos verdwenen na klap tegen boom bij Ede  Brandweer probeert woning te redden bij brand in Vasse  Verkeerschaos rond Arnhem door verschillende ongelukken  Twee scooterrijders gewond na frontale botsing in Oldenzaal  Tientallen boetes tijdens grote verkeerscontrole in Malden  Bewoner filmt hoe bestelbus in vlammen opgaat in Zwolle  800 liter olie belandt in water en riool in Hasselt  Brand in rieten dak van woning in Wageningen  Vlammen slaan uit het dak bij brand in woonboerderij Espel  Melding steekincident Velp  verdachte verstopt zich  Dode bij frontale botsing tussen twee auto s in Balkbrug  Matrassen vliegen uit het raam bij woningbrand in Nijmegen 
https://www.ad.nl/westervoort/ongeval-tussen-fiets-en-fatbike-op-rivierweg-in-westervoort~a27a43d3/,16/10/2024,"De oorzaak van het ongeval is nog niet bekend. Â© AS Media
Ongeval tussen fiets en fatbike op Rivierweg in Westervoort
Bij een aanrijding tussen een fatbike en een fiets op de Rivierweg in Westervoort zijn woensdagavond mogelijk Ã©Ã©n of meerdere personen gewond geraakt.
112Redactie 16-10-24, 19:53 Laatste update: 16-10-24, 22:44
Het ongeval gebeurde rond kwart voor acht 's avonds. Over de oorzaak van het ongeval is nog niets bekend.",De oorzaak van het ongeval is nog niet bekend     AS Media Ongeval tussen fiets en fatbike op Rivierweg in Westervoort Bij een aanrijding tussen een fatbike en een fiets op de Rivierweg in Westervoort zijn woensdagavond mogelijk     n of meerdere personen gewond geraakt  112Redactie 16 10 24   Laatste update  16 10 24   Het ongeval gebeurde rond kwart voor acht  s avonds  Over de oorzaak van het ongeval is nog niets bekend 
https://www.ad.nl/oisterwijk/vrouw-raakt-zwaargewond-na-ongeval-met-fatbike-in-oisterwijk-omstanders-trekken-haar-uit-sloot~a7bf29a9/,16/10/2024,"Adv. 00:08
Vrouw raakt zwaargewond na ongeval met fatbike in Oisterwijk, omstanders trekken haar uit sloot
MET VIDEOOISTERWIJK - Na een ongeluk met haar fatbike is een vrouw woensdagmiddag in een sloot in Oisterwijk terechtgekomen. Omstanders hebben haar uit de sloot aan de Heukelomseweg getrokken. Meerdere hulpdiensten kwamen ter plaatse.
Kaylee Noteboom 16-10-24, 16:38 Laatste update: 16-10-24, 17:27
De vrouw raakte zwaargewond en aan de sporen is te zien dat ze met haar fatbike de sloot in is gereden. De politie heeft het fietspad naast de sloot afgezet en doet onderzoek naar de oorzaak van het ongeval.
Een vrouw raakte zwaargewond na een ongeval met haar fatbike Â© Toby de Kort
Een vrouw raakte zwaargewond na een ongeval met haar fatbike Â© Toby de Kort",Adv   Vrouw raakt zwaargewond na ongeval met fatbike in Oisterwijk  omstanders trekken haar uit sloot MET VIDEOOISTERWIJK   Na een ongeluk met haar fatbike is een vrouw woensdagmiddag in een sloot in Oisterwijk terechtgekomen  Omstanders hebben haar uit de sloot aan de Heukelomseweg getrokken  Meerdere hulpdiensten kwamen ter plaatse  Kaylee Noteboom 16 10 24   Laatste update  16 10 24   De vrouw raakte zwaargewond en aan de sporen is te zien dat ze met haar fatbike de sloot in is gereden  De politie heeft het fietspad naast de sloot afgezet en doet onderzoek naar de oorzaak van het ongeval  Een vrouw raakte zwaargewond na een ongeval met haar fatbike    Toby de Kort Een vrouw raakte zwaargewond na een ongeval met haar fatbike    Toby de Kort
https://www.ad.nl/112-nieuws-noordwijk/fatbiker-gewond-geraakt-na-val-op-fietspad-langs-van-berckelweg-in-noordwijk~aa227cbe/,15/10/2024,"Een fatbiker is ten val gekomen in Noordwijk. Â© AS Media
Fatbiker gewond geraakt na val op fietspad langs Van Berckelweg in Noordwijk
Een persoon op een fatbike is dinsdagmiddag gewond geraakt op het fietspad langs de Van Berckelweg in Noordwijk, nadat zijn stuur vast kwam te zitten in het stuur van een andere fatbiker. Daarbij kwamen ze ten val.
112Redactie 15-10-24, 16:12
Het ongeval gebeurde rond 15.10 uur. Een ambulance kwam ter plaatse en heeft de gevallen fatbikers nagekeken. Ze hoefden niet naar het ziekenhuis.",Een fatbiker is ten val gekomen in Noordwijk     AS Media Fatbiker gewond geraakt na val op fietspad langs Van Berckelweg in Noordwijk Een persoon op een fatbike is dinsdagmiddag gewond geraakt op het fietspad langs de Van Berckelweg in Noordwijk  nadat zijn stuur vast kwam te zitten in het stuur van een andere fatbiker  Daarbij kwamen ze ten val  112Redactie 15 10 24   Het ongeval gebeurde rond 15 10 uur  Een ambulance kwam ter plaatse en heeft de gevallen fatbikers nagekeken  Ze hoefden niet naar het ziekenhuis 
